experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843066133,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843067132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843067132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843068133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843068133,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843069132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843069132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843070132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843070132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843071133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843071133,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843072132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843072132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843073132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843073132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843074132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843074132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843075132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843075132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843076133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843076133,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843077132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843077132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843078132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843078132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843079132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843079132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843080132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843080132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843081132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843081132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843082132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843082132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843083132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843083132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843084132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843084132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843085132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843085132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843086132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843086132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843087132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
